Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
176563,Bose SoundSport Headphones,1,99.99,04/02/19 07:46,"668 Center St, Seattle, WA 98101"
176588,20in Monitor,1,109.99,04/02/19 04:00,"765 Cherry St, Seattle, WA 98101"
176595,Wired Headphones,3,11.99,04/02/19 09:11,"383 6th St, Los Angeles, CA 90001"
176601,USB-C Charging Cable,1,11.95,04/02/19 22:32,"754 10th St, Los Angeles, CA 90001"
176604,USB-C Charging Cable,1,11.95,04/02/19 10:57,"462 11th St, San Francisco, CA 94016"
176675,AAA Batteries (4-pack),1,2.99,04/02/19 09:02,"933 Meadow St, Seattle, WA 98101"
176698,Bose SoundSport Headphones,1,99.99,04/02/19 16:15,"232 Lakeview St, San Francisco, CA 94016"
176754,34in Ultrawide Monitor,1,379.99,04/02/19 17:07,"288 Forest St, Los Angeles, CA 90001"
176760,Wired Headphones,1,11.99,04/02/19 20:32,"813 Highland St, San Francisco, CA 94016"
176840,USB-C Charging Cable,1,11.95,04/02/19 10:08,"939 14th St, Austin, TX 73301"
176864,AAA Batteries (4-pack),2,2.99,04/02/19 15:47,"453 Meadow St, San Francisco, CA 94016"
176866,ThinkPad Laptop,1,999.99,04/02/19 11:42,"338 West St, New York City, NY 10001"
176897,Apple Airpods Headphones,1,150.0,04/02/19 18:12,"941 Walnut St, San Francisco, CA 94016"
176922,Bose SoundSport Headphones,1,99.99,04/02/19 21:08,"859 Hill St, Los Angeles, CA 90001"
176940,Lightning Charging Cable,1,14.95,04/02/19 23:59,"864 Hickory St, Dallas, TX 75001"
176947,AA Batteries (4-pack),2,3.84,04/02/19 18:40,"357 Center St, Los Angeles, CA 90001"
176955,AAA Batteries (4-pack),1,2.99,04/02/19 16:08,"169 Church St, San Francisco, CA 94016"
176980,Bose SoundSport Headphones,1,99.99,04/02/19 11:20,"456 10th St, Seattle, WA 98101"
177006,34in Ultrawide Monitor,1,379.99,04/02/19 16:42,"776 Spruce St, Austin, TX 73301"
177033,USB-C Charging Cable,1,11.95,04/02/19 18:13,"915 Park St, San Francisco, CA 94016"
177043,27in 4K Gaming Monitor,1,389.99,04/02/19 22:02,"658 West St, New York City, NY 10001"
177052,USB-C Charging Cable,2,11.95,04/02/19 09:30,"532 Walnut St, San Francisco, CA 94016"
177060,AA Batteries (4-pack),1,3.84,04/02/19 12:44,"97 Wilson St, Boston, MA 02215"
177064,Wired Headphones,1,11.99,04/02/19 20:57,"216 12th St, Portland, OR 97035"
177068,27in FHD Monitor,1,149.99,04/02/19 06:53,"749 South St, Los Angeles, CA 90001"
177113,20in Monitor,1,109.99,04/02/19 12:40,"554 Cedar St, Austin, TX 73301"
177124,Lightning Charging Cable,1,14.95,04/02/19 19:52,"473 4th St, Dallas, TX 75001"
177220,Wired Headphones,1,11.99,04/02/19 19:09,"244 Elm St, New York City, NY 10001"
177258,Lightning Charging Cable,1,14.95,04/02/19 16:13,"272 10th St, Dallas, TX 75001"
177277,Wired Headphones,1,11.99,04/02/19 17:26,"467 Elm St, San Francisco, CA 94016"
177285,20in Monitor,1,109.99,04/02/19 21:26,"947 Hickory St, San Francisco, CA 94016"
177306,20in Monitor,1,109.99,04/02/19 18:03,"171 Chestnut St, Portland, ME 04101"
177324,Wired Headphones,1,11.99,04/02/19 18:24,"809 11th St, Atlanta, GA 30301"
177375,Wired Headphones,1,11.99,04/02/19 19:11,"513 West St, Boston, MA 02215"
177473,Macbook Pro Laptop,1,1700.0,04/02/19 18:24,"844 12th St, New York City, NY 10001"
177506,iPhone,1,700.0,04/02/19 07:46,"656 Pine St, Los Angeles, CA 90001"
177506,Apple Airpods Headphones,1,150.0,04/02/19 07:46,"656 Pine St, Los Angeles, CA 90001"
177528,Vareebadd Phone,1,400.0,04/02/19 13:42,"251 Maple St, San Francisco, CA 94016"
177530,Wired Headphones,1,11.99,04/02/19 14:37,"792 Dogwood St, Atlanta, GA 30301"
177540,Google Phone,1,600.0,04/02/19 18:23,"778 Washington St, Los Angeles, CA 90001"
177564,Apple Airpods Headphones,1,150.0,04/02/19 20:33,"796 Center St, New York City, NY 10001"
177573,AA Batteries (4-pack),1,3.84,04/02/19 11:33,"518 Cherry St, San Francisco, CA 94016"
177584,AAA Batteries (4-pack),1,2.99,04/02/19 21:54,"891 Forest St, San Francisco, CA 94016"
177647,Apple Airpods Headphones,1,150.0,04/02/19 20:45,"94 10th St, San Francisco, CA 94016"
177649,20in Monitor,1,109.99,04/02/19 12:33,"117 5th St, Atlanta, GA 30301"
177651,AA Batteries (4-pack),2,3.84,04/02/19 15:44,"613 5th St, Portland, OR 97035"
177685,Wired Headphones,1,11.99,04/02/19 15:39,"410 Center St, San Francisco, CA 94016"
177710,AAA Batteries (4-pack),1,2.99,04/02/19 00:05,"10 Hill St, Seattle, WA 98101"
177731,Wired Headphones,1,11.99,04/02/19 16:06,"643 Pine St, New York City, NY 10001"
177859,Wired Headphones,1,11.99,04/02/19 18:33,"741 Chestnut St, Portland, OR 97035"
177940,AA Batteries (4-pack),1,3.84,04/02/19 11:10,"646 12th St, San Francisco, CA 94016"
177949,USB-C Charging Cable,1,11.95,04/02/19 20:40,"939 Cedar St, Seattle, WA 98101"
177990,Lightning Charging Cable,1,14.95,04/02/19 13:19,"510 6th St, New York City, NY 10001"
178010,Wired Headphones,1,11.99,04/02/19 16:30,"774 Forest St, Los Angeles, CA 90001"
178107,20in Monitor,1,109.99,04/02/19 23:12,"879 Washington St, New York City, NY 10001"
178114,Apple Airpods Headphones,1,150.0,04/02/19 07:04,"564 12th St, Boston, MA 02215"
178177,Lightning Charging Cable,1,14.95,04/02/19 10:56,"694 Madison St, San Francisco, CA 94016"
178179,Lightning Charging Cable,1,14.95,04/02/19 08:02,"414 Hill St, Austin, TX 73301"
178190,Vareebadd Phone,1,400.0,04/02/19 18:10,"811 14th St, Atlanta, GA 30301"
178190,Wired Headphones,1,11.99,04/02/19 18:10,"811 14th St, Atlanta, GA 30301"
178195,Google Phone,1,600.0,04/02/19 13:21,"881 Lakeview St, San Francisco, CA 94016"
178200,USB-C Charging Cable,1,11.95,04/02/19 14:18,"981 7th St, Boston, MA 02215"
178231,AAA Batteries (4-pack),1,2.99,04/02/19 21:05,"581 Church St, San Francisco, CA 94016"
178249,34in Ultrawide Monitor,1,379.99,04/02/19 13:08,"615 Adams St, San Francisco, CA 94016"
178275,Lightning Charging Cable,1,14.95,04/02/19 21:11,"841 12th St, San Francisco, CA 94016"
178308,Wired Headphones,1,11.99,04/02/19 13:43,"54 Lincoln St, San Francisco, CA 94016"
178374,Lightning Charging Cable,1,14.95,04/02/19 20:56,"981 Dogwood St, Los Angeles, CA 90001"
178426,Lightning Charging Cable,1,14.95,04/02/19 15:34,"53 Forest St, New York City, NY 10001"
