Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
150510,USB-C Charging Cable,1,11.95,02/17/19 21:48,"451 2nd St, Los Angeles, CA 90001"
150512,Bose SoundSport Headphones,1,99.99,02/17/19 18:29,"198 Center St, Los Angeles, CA 90001"
150517,Wired Headphones,1,11.99,02/08/19 12:57,"471 13th St, San Francisco, CA 94016"
150543,Wired Headphones,1,11.99,02/08/19 09:21,"268 Sunset St, Boston, MA 02215"
150550,ThinkPad Laptop,1,999.99,02/17/19 14:45,"261 Washington St, Los Angeles, CA 90001"
150574,Lightning Charging Cable,1,14.95,02/17/19 19:51,"25 7th St, Portland, OR 97035"
150583,27in FHD Monitor,1,149.99,02/01/19 20:56,"159 Maple St, Seattle, WA 98101"
150590,Apple Airpods Headphones,1,150.0,02/08/19 09:35,"196 River St, San Francisco, CA 94016"
150590,AAA Batteries (4-pack),1,2.99,02/08/19 09:35,"196 River St, San Francisco, CA 94016"
150613,AA Batteries (4-pack),1,3.84,02/08/19 13:05,"198 Walnut St, Los Angeles, CA 90001"
150619,USB-C Charging Cable,1,11.95,02/17/19 17:23,"529 Madison St, Los Angeles, CA 90001"
150627,USB-C Charging Cable,1,11.95,02/17/19 07:01,"106 10th St, Portland, OR 97035"
150644,Bose SoundSport Headphones,1,99.99,02/17/19 18:07,"879 Sunset St, Dallas, TX 75001"
150662,Wired Headphones,1,11.99,02/01/19 15:57,"403 North St, Dallas, TX 75001"
150676,27in FHD Monitor,1,149.99,02/17/19 20:37,"401 Cedar St, Dallas, TX 75001"
150677,ThinkPad Laptop,1,999.99,02/08/19 18:26,"221 Elm St, New York City, NY 10001"
150678,AA Batteries (4-pack),1,3.84,02/17/19 13:00,"399 Center St, Los Angeles, CA 90001"
150679,Bose SoundSport Headphones,1,99.99,02/17/19 14:38,"885 Elm St, Seattle, WA 98101"
150681,USB-C Charging Cable,2,11.95,02/17/19 22:20,"348 9th St, Seattle, WA 98101"
150698,34in Ultrawide Monitor,1,379.99,02/08/19 13:19,"375 Maple St, Los Angeles, CA 90001"
150710,27in 4K Gaming Monitor,1,389.99,02/01/19 10:27,"581 Jackson St, San Francisco, CA 94016"
150713,AAA Batteries (4-pack),2,2.99,02/01/19 09:54,"362 10th St, Dallas, TX 75001"
150719,AAA Batteries (4-pack),1,2.99,02/01/19 14:44,"281 Lake St, Portland, OR 97035"
150729,Google Phone,1,600.0,02/08/19 11:53,"705 7th St, Boston, MA 02215"
150738,Bose SoundSport Headphones,1,99.99,02/08/19 21:06,"374 Main St, Atlanta, GA 30301"
150740,34in Ultrawide Monitor,1,379.99,02/08/19 19:30,"838 11th St, Portland, OR 97035"
150743,AAA Batteries (4-pack),1,2.99,02/17/19 05:23,"203 Main St, Los Angeles, CA 90001"
