Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
150594,USB-C Charging Cable,1,11.95,02/19/19 18:54,"286 8th St, San Francisco, CA 94016"
150599,20in Monitor,1,109.99,02/19/19 12:08,"677 South St, Atlanta, GA 30301"
150610,27in FHD Monitor,1,149.99,02/19/19 10:42,"409 Church St, Boston, MA 02215"
150638,AA Batteries (4-pack),1,3.84,02/19/19 11:04,"466 Lakeview St, New York City, NY 10001"
150639,Lightning Charging Cable,2,14.95,02/19/19 14:28,"408 Park St, Atlanta, GA 30301"
150697,Bose SoundSport Headphones,1,99.99,02/19/19 09:30,"966 7th St, Seattle, WA 98101"
150706,Lightning Charging Cable,1,14.95,02/19/19 12:11,"815 Willow St, San Francisco, CA 94016"
150712,AA Batteries (4-pack),3,3.84,02/19/19 14:49,"109 Willow St, New York City, NY 10001"
150749,Vareebadd Phone,1,400.0,02/19/19 09:25,"55 6th St, San Francisco, CA 94016"
150758,iPhone,1,700.0,02/19/19 09:38,"360 Madison St, Austin, TX 73301"
150758,Wired Headphones,1,11.99,02/19/19 09:38,"360 Madison St, Austin, TX 73301"
150761,AAA Batteries (4-pack),1,2.99,02/19/19 21:47,"358 Maple St, Austin, TX 73301"
150787,USB-C Charging Cable,1,11.95,02/19/19 18:20,"110 Washington St, New York City, NY 10001"
150791,Apple Airpods Headphones,1,150.0,02/19/19 02:12,"663 Madison St, San Francisco, CA 94016"
150792,Wired Headphones,1,11.99,02/19/19 20:45,"343 13th St, Boston, MA 02215"
150813,Apple Airpods Headphones,1,150.0,02/19/19 20:40,"575 Cherry St, San Francisco, CA 94016"
150894,Google Phone,1,600.0,02/19/19 16:42,"580 South St, San Francisco, CA 94016"
150954,Wired Headphones,1,11.99,02/19/19 23:33,"522 Center St, Boston, MA 02215"
150986,AAA Batteries (4-pack),1,2.99,02/19/19 19:37,"188 7th St, Atlanta, GA 30301"
150992,Wired Headphones,1,11.99,02/19/19 14:15,"525 Cedar St, Dallas, TX 75001"
150996,AAA Batteries (4-pack),1,2.99,02/19/19 14:21,"179 Pine St, New York City, NY 10001"
151024,Wired Headphones,1,11.99,02/19/19 08:39,"35 Pine St, Portland, OR 97035"
151024,Wired Headphones,1,11.99,02/19/19 08:39,"35 Pine St, Portland, OR 97035"
151044,Lightning Charging Cable,1,14.95,02/19/19 18:04,"183 Meadow St, Los Angeles, CA 90001"
151046,AA Batteries (4-pack),2,3.84,02/19/19 07:35,"567 4th St, New York City, NY 10001"
151075,AA Batteries (4-pack),1,3.84,02/19/19 16:20,"296 5th St, Boston, MA 02215"
151082,ThinkPad Laptop,1,999.99,02/19/19 19:17,"617 Highland St, New York City, NY 10001"
151084,USB-C Charging Cable,1,11.95,02/19/19 17:15,"705 Main St, Portland, OR 97035"
151205,AA Batteries (4-pack),1,3.84,02/19/19 16:40,"267 Wilson St, Los Angeles, CA 90001"
151302,27in FHD Monitor,1,149.99,02/19/19 14:09,"589 Spruce St, Portland, OR 97035"
151337,Lightning Charging Cable,1,14.95,02/19/19 12:33,"859 Lake St, Los Angeles, CA 90001"
151358,AA Batteries (4-pack),1,3.84,02/19/19 10:14,"334 Lincoln St, San Francisco, CA 94016"
151366,ThinkPad Laptop,1,999.99,02/19/19 14:51,"144 North St, Seattle, WA 98101"
151387,USB-C Charging Cable,1,11.95,02/19/19 10:34,"725 North St, Seattle, WA 98101"
151395,AA Batteries (4-pack),1,3.84,02/19/19 15:15,"5 Cherry St, San Francisco, CA 94016"
151419,Wired Headphones,1,11.99,02/19/19 15:42,"535 9th St, New York City, NY 10001"
151426,Flatscreen TV,1,300.0,02/19/19 19:21,"851 River St, Los Angeles, CA 90001"
151450,34in Ultrawide Monitor,1,379.99,02/19/19 18:28,"390 Hickory St, San Francisco, CA 94016"
151456,AAA Batteries (4-pack),1,2.99,02/19/19 07:02,"879 Forest St, San Francisco, CA 94016"
151483,USB-C Charging Cable,1,11.95,02/19/19 08:47,"16 Lincoln St, Los Angeles, CA 90001"
151485,Apple Airpods Headphones,1,150.0,02/19/19 21:16,"921 Washington St, Los Angeles, CA 90001"
151537,USB-C Charging Cable,1,11.95,02/19/19 16:33,"325 Maple St, San Francisco, CA 94016"
151563,AA Batteries (4-pack),2,3.84,02/19/19 12:34,"635 9th St, Portland, OR 97035"
151597,Macbook Pro Laptop,1,1700.0,02/19/19 19:40,"530 Dogwood St, Boston, MA 02215"
151619,AAA Batteries (4-pack),1,2.99,02/19/19 13:39,"25 12th St, Boston, MA 02215"
151675,Google Phone,1,600.0,02/19/19 19:52,"493 4th St, Los Angeles, CA 90001"
151675,USB-C Charging Cable,1,11.95,02/19/19 19:52,"493 4th St, Los Angeles, CA 90001"
151701,AA Batteries (4-pack),1,3.84,02/19/19 20:51,"116 Chestnut St, Boston, MA 02215"
151703,Apple Airpods Headphones,1,150.0,02/19/19 22:04,"532 Meadow St, Boston, MA 02215"
151726,AAA Batteries (4-pack),1,2.99,02/19/19 09:08,"13 Hill St, Atlanta, GA 30301"
151772,Lightning Charging Cable,1,14.95,02/19/19 11:39,"521 11th St, San Francisco, CA 94016"
151813,Google Phone,1,600.0,02/19/19 22:36,"802 Sunset St, Dallas, TX 75001"
151882,Wired Headphones,1,11.99,02/19/19 08:56,"665 Cedar St, Seattle, WA 98101"
151927,Bose SoundSport Headphones,1,99.99,02/19/19 17:16,"791 2nd St, San Francisco, CA 94016"
151931,Bose SoundSport Headphones,1,99.99,02/19/19 06:53,"501 Sunset St, San Francisco, CA 94016"
151957,USB-C Charging Cable,1,11.95,02/19/19 12:15,"700 Cedar St, New York City, NY 10001"
152015,Lightning Charging Cable,1,14.95,02/19/19 17:10,"393 1st St, New York City, NY 10001"
152072,iPhone,1,700.0,02/19/19 16:01,"978 Willow St, Los Angeles, CA 90001"
152072,Apple Airpods Headphones,1,150.0,02/19/19 16:01,"978 Willow St, Los Angeles, CA 90001"
152104,AA Batteries (4-pack),2,3.84,02/19/19 22:40,"170 Center St, New York City, NY 10001"
152109,Bose SoundSport Headphones,1,99.99,02/19/19 10:35,"2 Dogwood St, Atlanta, GA 30301"
152111,Wired Headphones,1,11.99,02/19/19 22:35,"950 Wilson St, Los Angeles, CA 90001"
152121,Wired Headphones,2,11.99,02/19/19 12:53,"667 Walnut St, Dallas, TX 75001"
152187,Macbook Pro Laptop,1,1700.0,02/19/19 13:43,"415 Hickory St, New York City, NY 10001"
152238,USB-C Charging Cable,1,11.95,02/19/19 19:23,"304 Madison St, San Francisco, CA 94016"
152243,Apple Airpods Headphones,1,150.0,02/19/19 08:42,"403 Main St, Boston, MA 02215"
152284,USB-C Charging Cable,1,11.95,02/19/19 22:21,"894 Cedar St, New York City, NY 10001"
152402,AA Batteries (4-pack),1,3.84,02/19/19 09:58,"201 10th St, Atlanta, GA 30301"
152404,27in FHD Monitor,1,149.99,02/19/19 17:58,"150 Highland St, New York City, NY 10001"
152442,34in Ultrawide Monitor,1,379.99,02/19/19 17:57,"881 Pine St, Los Angeles, CA 90001"
152509,Flatscreen TV,1,300.0,02/19/19 14:17,"295 Jackson St, Atlanta, GA 30301"
152518,iPhone,1,700.0,02/19/19 15:32,"441 Walnut St, Seattle, WA 98101"
152545,AA Batteries (4-pack),2,3.84,02/19/19 17:00,"685 Hill St, Austin, TX 73301"
152553,Wired Headphones,1,11.99,02/19/19 13:41,"180 Elm St, San Francisco, CA 94016"
152565,Bose SoundSport Headphones,1,99.99,02/19/19 09:03,"721 Chestnut St, Los Angeles, CA 90001"
152583,ThinkPad Laptop,1,999.99,02/19/19 15:38,"707 West St, Los Angeles, CA 90001"
152618,Apple Airpods Headphones,1,150.0,02/19/19 15:14,"544 Lincoln St, Los Angeles, CA 90001"
152680,USB-C Charging Cable,1,11.95,02/19/19 02:02,"981 Lake St, Dallas, TX 75001"
152703,Lightning Charging Cable,1,14.95,02/19/19 05:47,"944 Elm St, Dallas, TX 75001"
152774,AAA Batteries (4-pack),1,2.99,02/19/19 19:10,"663 13th St, Seattle, WA 98101"
152778,iPhone,1,700.0,02/19/19 20:13,"415 Willow St, San Francisco, CA 94016"
152835,AAA Batteries (4-pack),3,2.99,02/19/19 19:18,"710 Hill St, New York City, NY 10001"
152914,27in FHD Monitor,1,149.99,02/19/19 18:19,"841 Adams St, Boston, MA 02215"
152920,Wired Headphones,1,11.99,02/19/19 18:46,"784 Cedar St, Austin, TX 73301"
152928,AAA Batteries (4-pack),1,2.99,02/19/19 18:20,"802 11th St, Seattle, WA 98101"
152936,Google Phone,1,600.0,02/19/19 14:26,"689 13th St, New York City, NY 10001"
152936,USB-C Charging Cable,1,11.95,02/19/19 14:26,"689 13th St, New York City, NY 10001"
153017,Google Phone,1,600.0,02/19/19 15:15,"692 Jefferson St, New York City, NY 10001"
153060,Apple Airpods Headphones,1,150.0,02/19/19 01:28,"800 Maple St, San Francisco, CA 94016"
153088,USB-C Charging Cable,1,11.95,02/19/19 16:01,"210 River St, New York City, NY 10001"
153107,USB-C Charging Cable,1,11.95,02/19/19 16:34,"305 11th St, Boston, MA 02215"
153111,Wired Headphones,1,11.99,02/19/19 12:49,"394 Highland St, Los Angeles, CA 90001"
153136,Wired Headphones,1,11.99,02/19/19 18:19,"394 Lake St, Los Angeles, CA 90001"
153144,Wired Headphones,1,11.99,02/19/19 11:41,"821 Jackson St, San Francisco, CA 94016"
153157,USB-C Charging Cable,1,11.95,02/19/19 16:26,"898 Jackson St, Dallas, TX 75001"
153211,Lightning Charging Cable,1,14.95,02/19/19 15:14,"363 Dogwood St, Boston, MA 02215"
153219,Lightning Charging Cable,1,14.95,02/19/19 21:39,"164 Cedar St, Los Angeles, CA 90001"
153225,20in Monitor,1,109.99,02/19/19 07:24,"321 North St, San Francisco, CA 94016"
153257,Lightning Charging Cable,1,14.95,02/19/19 13:43,"869 Lincoln St, Atlanta, GA 30301"
153289,Bose SoundSport Headphones,1,99.99,02/19/19 16:19,"629 Main St, Boston, MA 02215"
153305,Google Phone,1,600.0,02/19/19 02:15,"181 Willow St, Los Angeles, CA 90001"
153306,Lightning Charging Cable,1,14.95,02/19/19 18:33,"691 13th St, New York City, NY 10001"
153336,Lightning Charging Cable,1,14.95,02/19/19 10:19,"581 Meadow St, Boston, MA 02215"
153348,USB-C Charging Cable,2,11.95,02/19/19 08:48,"483 12th St, New York City, NY 10001"
153376,Wired Headphones,1,11.99,02/19/19 09:00,"317 Spruce St, Portland, OR 97035"
153438,AAA Batteries (4-pack),1,2.99,02/19/19 09:00,"461 Cherry St, New York City, NY 10001"
153463,34in Ultrawide Monitor,1,379.99,02/19/19 15:31,"783 1st St, Los Angeles, CA 90001"
153476,Wired Headphones,1,11.99,02/19/19 17:59,"369 Lake St, Los Angeles, CA 90001"
153542,iPhone,1,700.0,02/19/19 17:42,"317 Madison St, Los Angeles, CA 90001"
153554,27in FHD Monitor,1,149.99,02/19/19 22:50,"323 10th St, San Francisco, CA 94016"
