Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
176560,Google Phone,1,600.0,04/12/19 14:38,"669 Spruce St, Los Angeles, CA 90001"
176560,Wired Headphones,1,11.99,04/12/19 14:38,"669 Spruce St, Los Angeles, CA 90001"
176564,USB-C Charging Cable,1,11.95,04/12/19 10:58,"790 Ridge St, Atlanta, GA 30301"
176650,Lightning Charging Cable,1,14.95,04/12/19 16:47,"153 River St, Boston, MA 02215"
176656,Google Phone,1,600.0,04/12/19 16:42,"12 Lakeview St, New York City, NY 10001"
176672,Lightning Charging Cable,1,14.95,04/12/19 11:07,"778 Maple St, New York City, NY 10001"
176672,USB-C Charging Cable,1,11.95,04/12/19 11:07,"778 Maple St, New York City, NY 10001"
176691,AAA Batteries (4-pack),1,2.99,04/12/19 11:57,"991 Lincoln St, Los Angeles, CA 90001"
176695,AA Batteries (4-pack),2,3.84,04/12/19 20:50,"709 Lake St, Seattle, WA 98101"
176778,34in Ultrawide Monitor,1,379.99,04/12/19 17:46,"201 Madison St, San Francisco, CA 94016"
176892,AAA Batteries (4-pack),1,2.99,04/12/19 22:50,"165 Meadow St, Boston, MA 02215"
176905,27in FHD Monitor,1,149.99,04/12/19 07:40,"92 Spruce St, New York City, NY 10001"
176911,AAA Batteries (4-pack),1,2.99,04/12/19 10:29,"346 13th St, Los Angeles, CA 90001"
176942,AA Batteries (4-pack),1,3.84,04/12/19 10:02,"419 Washington St, Portland, OR 97035"
176986,Apple Airpods Headphones,1,150.0,04/12/19 14:45,"623 Lakeview St, Los Angeles, CA 90001"
176998,Bose SoundSport Headphones,1,99.99,04/12/19 12:54,"481 Maple St, San Francisco, CA 94016"
177048,Bose SoundSport Headphones,1,99.99,04/12/19 21:23,"432 5th St, New York City, NY 10001"
177082,34in Ultrawide Monitor,1,379.99,04/12/19 02:30,"15 Johnson St, Seattle, WA 98101"
177083,Flatscreen TV,1,300.0,04/12/19 12:45,"876 Cedar St, New York City, NY 10001"
177103,ThinkPad Laptop,1,999.99,04/12/19 11:41,"532 10th St, Portland, OR 97035"
177143,Wired Headphones,1,11.99,04/12/19 13:12,"974 Madison St, Los Angeles, CA 90001"
177158,Lightning Charging Cable,2,14.95,04/12/19 07:16,"294 Lincoln St, Los Angeles, CA 90001"
177168,Google Phone,1,600.0,04/12/19 10:22,"306 Jackson St, New York City, NY 10001"
177174,AAA Batteries (4-pack),1,2.99,04/12/19 14:49,"431 Walnut St, Los Angeles, CA 90001"
177221,34in Ultrawide Monitor,1,379.99,04/12/19 20:33,"5 Hickory St, San Francisco, CA 94016"
177227,AA Batteries (4-pack),1,3.84,04/12/19 07:28,"544 11th St, Seattle, WA 98101"
177229,27in 4K Gaming Monitor,1,389.99,04/12/19 20:56,"877 Walnut St, Seattle, WA 98101"
177242,USB-C Charging Cable,1,11.95,04/12/19 16:12,"354 Center St, New York City, NY 10001"
177245,Lightning Charging Cable,1,14.95,04/12/19 16:27,"472 Sunset St, San Francisco, CA 94016"
177323,Lightning Charging Cable,1,14.95,04/12/19 20:15,"584 Jackson St, Seattle, WA 98101"
177345,Wired Headphones,1,11.99,04/12/19 13:53,"625 2nd St, New York City, NY 10001"
177369,27in FHD Monitor,1,149.99,04/12/19 16:54,"329 North St, Boston, MA 02215"
177382,Apple Airpods Headphones,1,150.0,04/12/19 13:11,"843 13th St, San Francisco, CA 94016"
177468,Bose SoundSport Headphones,1,99.99,04/12/19 10:12,"226 Park St, Los Angeles, CA 90001"
177529,Lightning Charging Cable,1,14.95,04/12/19 16:28,"766 Lakeview St, San Francisco, CA 94016"
177532,AA Batteries (4-pack),2,3.84,04/12/19 11:56,"959 Lakeview St, Dallas, TX 75001"
177555,27in FHD Monitor,1,149.99,04/12/19 11:44,"677 Willow St, San Francisco, CA 94016"
177609,AA Batteries (4-pack),1,3.84,04/12/19 16:53,"909 Jackson St, Atlanta, GA 30301"
177614,Apple Airpods Headphones,1,150.0,04/12/19 08:50,"233 7th St, Austin, TX 73301"
177622,AAA Batteries (4-pack),3,2.99,04/12/19 23:11,"599 Willow St, Atlanta, GA 30301"
177627,Wired Headphones,1,11.99,04/12/19 10:13,"987 Lincoln St, San Francisco, CA 94016"
177656,AAA Batteries (4-pack),1,2.99,04/12/19 15:44,"568 West St, Los Angeles, CA 90001"
177686,Wired Headphones,1,11.99,04/12/19 23:00,"150 Jackson St, Seattle, WA 98101"
177696,AA Batteries (4-pack),2,3.84,04/12/19 11:33,"330 Meadow St, San Francisco, CA 94016"
177734,AA Batteries (4-pack),1,3.84,04/12/19 17:08,"575 4th St, Los Angeles, CA 90001"
177749,Apple Airpods Headphones,1,150.0,04/12/19 10:02,"727 Jefferson St, San Francisco, CA 94016"
177789,Wired Headphones,1,11.99,04/12/19 12:34,"799 River St, Los Angeles, CA 90001"
177832,27in FHD Monitor,1,149.99,04/12/19 21:14,"541 Spruce St, Boston, MA 02215"
177884,Apple Airpods Headphones,1,150.0,04/12/19 20:49,"367 Maple St, Atlanta, GA 30301"
177896,USB-C Charging Cable,2,11.95,04/12/19 12:25,"266 Willow St, San Francisco, CA 94016"
177905,Bose SoundSport Headphones,1,99.99,04/12/19 11:19,"12 Elm St, San Francisco, CA 94016"
177944,USB-C Charging Cable,1,11.95,04/12/19 21:34,"138 10th St, Austin, TX 73301"
177957,USB-C Charging Cable,1,11.95,04/12/19 21:02,"231 Cherry St, Portland, OR 97035"
177960,20in Monitor,1,109.99,04/12/19 13:14,"74 Forest St, Seattle, WA 98101"
177968,Bose SoundSport Headphones,1,99.99,04/12/19 23:33,"260 Sunset St, San Francisco, CA 94016"
178004,AA Batteries (4-pack),2,3.84,04/12/19 19:10,"372 Spruce St, Los Angeles, CA 90001"
178055,Lightning Charging Cable,1,14.95,04/12/19 17:26,"497 Spruce St, San Francisco, CA 94016"
178091,AA Batteries (4-pack),1,3.84,04/12/19 17:51,"991 Center St, Los Angeles, CA 90001"
178115,AAA Batteries (4-pack),1,2.99,04/12/19 16:36,"524 Cherry St, Seattle, WA 98101"
178127,Wired Headphones,1,11.99,04/12/19 20:31,"207 Spruce St, Dallas, TX 75001"
178172,USB-C Charging Cable,1,11.95,04/12/19 18:09,"346 13th St, San Francisco, CA 94016"
178180,AAA Batteries (4-pack),1,2.99,04/12/19 06:14,"158 Highland St, New York City, NY 10001"
178189,AA Batteries (4-pack),1,3.84,04/12/19 13:05,"161 Hill St, New York City, NY 10001"
178213,USB-C Charging Cable,1,11.95,04/12/19 21:43,"617 River St, Austin, TX 73301"
178230,AA Batteries (4-pack),2,3.84,04/12/19 14:40,"983 Lincoln St, San Francisco, CA 94016"
178240,Lightning Charging Cable,1,14.95,04/12/19 21:36,"494 11th St, Los Angeles, CA 90001"
178243,Flatscreen TV,1,300.0,04/12/19 19:45,"206 Adams St, Dallas, TX 75001"
178296,AAA Batteries (4-pack),4,2.99,04/12/19 06:20,"523 Cherry St, Los Angeles, CA 90001"
178330,AA Batteries (4-pack),1,3.84,04/12/19 06:56,"218 Hill St, Dallas, TX 75001"
178441,Bose SoundSport Headphones,1,99.99,04/12/19 13:54,"986 Johnson St, San Francisco, CA 94016"
178513,USB-C Charging Cable,1,11.95,04/12/19 15:16,"347 Johnson St, New York City, NY 10001"
178548,34in Ultrawide Monitor,1,379.99,04/12/19 20:13,"773 Dogwood St, New York City, NY 10001"
178627,Lightning Charging Cable,1,14.95,04/12/19 10:15,"375 4th St, Los Angeles, CA 90001"
178632,AA Batteries (4-pack),2,3.84,04/12/19 13:42,"703 Elm St, San Francisco, CA 94016"
178633,34in Ultrawide Monitor,1,379.99,04/12/19 20:06,"966 Jackson St, New York City, NY 10001"
178682,AA Batteries (4-pack),2,3.84,04/12/19 06:46,"387 2nd St, San Francisco, CA 94016"
178683,27in 4K Gaming Monitor,1,389.99,04/12/19 18:49,"799 Lincoln St, Portland, OR 97035"
178700,USB-C Charging Cable,1,11.95,04/12/19 20:26,"537 Johnson St, San Francisco, CA 94016"
178735,Lightning Charging Cable,1,14.95,04/12/19 15:28,"639 Jefferson St, New York City, NY 10001"
178807,34in Ultrawide Monitor,1,379.99,04/12/19 13:09,"387 4th St, Atlanta, GA 30301"
178824,USB-C Charging Cable,1,11.95,04/12/19 20:05,"144 Center St, Boston, MA 02215"
178838,ThinkPad Laptop,1,999.99,04/12/19 11:22,"186 Spruce St, Seattle, WA 98101"
