Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
236673,AA Batteries (4-pack),2,3.84,08/29/19 20:59,"631 2nd St, Los Angeles, CA 90001"
236726,AA Batteries (4-pack),1,3.84,08/29/19 09:25,"434 Church St, Boston, MA 02215"
236731,AAA Batteries (4-pack),1,2.99,08/29/19 12:40,"62 Center St, San Francisco, CA 94016"
236760,AA Batteries (4-pack),1,3.84,08/29/19 17:02,"35 Spruce St, Boston, MA 02215"
236777,Lightning Charging Cable,1,14.95,08/29/19 13:25,"61 Park St, New York City, NY 10001"
236778,Wired Headphones,1,11.99,08/29/19 22:52,"625 Forest St, Dallas, TX 75001"
236779,27in FHD Monitor,1,149.99,08/29/19 09:31,"546 9th St, San Francisco, CA 94016"
236784,AAA Batteries (4-pack),1,2.99,08/29/19 13:17,"501 Maple St, Boston, MA 02215"
236835,Flatscreen TV,1,300.0,08/29/19 10:55,"276 Chestnut St, San Francisco, CA 94016"
236847,AA Batteries (4-pack),3,3.84,08/29/19 09:32,"490 Maple St, Portland, OR 97035"
236851,27in 4K Gaming Monitor,1,389.99,08/29/19 00:08,"192 13th St, New York City, NY 10001"
236868,Wired Headphones,1,11.99,08/29/19 23:19,"363 2nd St, Boston, MA 02215"
236924,20in Monitor,1,109.99,08/29/19 16:39,"752 Willow St, Los Angeles, CA 90001"
237005,Macbook Pro Laptop,1,1700.0,08/29/19 06:50,"187 1st St, San Francisco, CA 94016"
237090,Apple Airpods Headphones,1,150.0,08/29/19 21:44,"809 5th St, New York City, NY 10001"
237140,Wired Headphones,1,11.99,08/29/19 22:12,"215 Jackson St, Seattle, WA 98101"
237229,Lightning Charging Cable,1,14.95,08/29/19 12:39,"629 Cherry St, Portland, OR 97035"
237236,USB-C Charging Cable,1,11.95,08/29/19 08:06,"127 Cedar St, Los Angeles, CA 90001"
237266,AA Batteries (4-pack),1,3.84,08/29/19 16:12,"134 5th St, Seattle, WA 98101"
237348,AA Batteries (4-pack),1,3.84,08/29/19 09:55,"782 Hickory St, Portland, ME 04101"
237359,USB-C Charging Cable,1,11.95,08/29/19 07:55,"919 Johnson St, San Francisco, CA 94016"
237451,Wired Headphones,1,11.99,08/29/19 11:12,"987 Forest St, Los Angeles, CA 90001"
237499,Lightning Charging Cable,1,14.95,08/29/19 16:34,"70 Hickory St, New York City, NY 10001"
237507,Apple Airpods Headphones,1,150.0,08/29/19 20:24,"657 10th St, Austin, TX 73301"
237517,AA Batteries (4-pack),2,3.84,08/29/19 12:17,"72 Church St, Boston, MA 02215"
237569,AA Batteries (4-pack),1,3.84,08/29/19 12:55,"514 Washington St, Boston, MA 02215"
237585,AAA Batteries (4-pack),1,2.99,08/29/19 18:11,"109 8th St, Seattle, WA 98101"
237603,Apple Airpods Headphones,1,150.0,08/29/19 12:03,"333 9th St, Atlanta, GA 30301"
237614,Bose SoundSport Headphones,1,99.99,08/29/19 06:43,"902 13th St, Los Angeles, CA 90001"
237653,AA Batteries (4-pack),1,3.84,08/29/19 14:56,"93 10th St, San Francisco, CA 94016"
237678,AA Batteries (4-pack),1,3.84,08/29/19 19:00,"382 Elm St, Dallas, TX 75001"
237689,Lightning Charging Cable,1,14.95,08/29/19 23:10,"582 Adams St, Dallas, TX 75001"
237707,Apple Airpods Headphones,1,150.0,08/29/19 15:04,"617 4th St, San Francisco, CA 94016"
237768,Wired Headphones,1,11.99,08/29/19 16:02,"70 Center St, San Francisco, CA 94016"
237784,Flatscreen TV,1,300.0,08/29/19 11:35,"951 Jackson St, Boston, MA 02215"
237785,Bose SoundSport Headphones,1,99.99,08/29/19 11:02,"866 Wilson St, New York City, NY 10001"
237842,Flatscreen TV,1,300.0,08/29/19 22:03,"421 10th St, Portland, OR 97035"
237874,27in 4K Gaming Monitor,1,389.99,08/29/19 21:42,"652 Washington St, Los Angeles, CA 90001"
237889,USB-C Charging Cable,1,11.95,08/29/19 10:47,"743 Church St, Los Angeles, CA 90001"
237949,34in Ultrawide Monitor,1,379.99,08/29/19 10:55,"909 Wilson St, Portland, OR 97035"
237960,Lightning Charging Cable,1,14.95,08/29/19 21:48,"550 6th St, Portland, OR 97035"
