Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
248212,USB-C Charging Cable,3,11.95,09/20/19 16:34,"244 Jefferson St, Boston, MA 02215"
248231,Flatscreen TV,1,300.0,09/20/19 11:14,"753 2nd St, Los Angeles, CA 90001"
248298,AA Batteries (4-pack),1,3.84,09/20/19 21:15,"278 North St, Atlanta, GA 30301"
248314,Wired Headphones,1,11.99,09/20/19 14:54,"349 12th St, Atlanta, GA 30301"
248374,AA Batteries (4-pack),1,3.84,09/20/19 20:35,"674 Elm St, San Francisco, CA 94016"
248395,Vareebadd Phone,1,400.0,09/20/19 19:06,"872 Pine St, New York City, NY 10001"
248410,Wired Headphones,1,11.99,09/20/19 11:05,"340 Madison St, Austin, TX 73301"
248453,AAA Batteries (4-pack),1,2.99,09/20/19 23:04,"165 Cherry St, Boston, MA 02215"
248458,27in 4K Gaming Monitor,1,389.99,09/20/19 14:44,"799 Spruce St, Atlanta, GA 30301"
248465,Apple Airpods Headphones,1,150.0,09/20/19 08:48,"511 West St, Dallas, TX 75001"
248471,iPhone,1,700.0,09/20/19 14:55,"763 Johnson St, Austin, TX 73301"
248482,AA Batteries (4-pack),1,3.84,09/20/19 16:33,"363 10th St, Dallas, TX 75001"
248504,Wired Headphones,1,11.99,09/20/19 23:23,"991 12th St, Los Angeles, CA 90001"
248511,Lightning Charging Cable,1,14.95,09/20/19 16:51,"272 Chestnut St, Seattle, WA 98101"
248516,AAA Batteries (4-pack),1,2.99,09/20/19 18:32,"965 4th St, Los Angeles, CA 90001"
248564,AA Batteries (4-pack),1,3.84,09/20/19 18:45,"315 Main St, Seattle, WA 98101"
248588,USB-C Charging Cable,1,11.95,09/20/19 18:18,"846 Hill St, San Francisco, CA 94016"
248596,Bose SoundSport Headphones,1,99.99,09/20/19 11:24,"469 5th St, San Francisco, CA 94016"
248613,Lightning Charging Cable,1,14.95,09/20/19 12:21,"840 Madison St, Portland, OR 97035"
248683,Lightning Charging Cable,1,14.95,09/20/19 21:47,"306 14th St, Boston, MA 02215"
248685,iPhone,1,700.0,09/20/19 09:55,"613 Cedar St, San Francisco, CA 94016"
248690,AAA Batteries (4-pack),1,2.99,09/20/19 09:11,"338 Madison St, San Francisco, CA 94016"
248714,AAA Batteries (4-pack),3,2.99,09/20/19 17:45,"780 Adams St, Boston, MA 02215"
248727,Apple Airpods Headphones,1,150.0,09/20/19 14:14,"583 Pine St, Portland, ME 04101"
248727,Lightning Charging Cable,1,14.95,09/20/19 14:14,"583 Pine St, Portland, ME 04101"
248733,AA Batteries (4-pack),2,3.84,09/20/19 22:06,"826 Spruce St, Portland, OR 97035"
248740,AA Batteries (4-pack),1,3.84,09/20/19 14:39,"783 Jackson St, San Francisco, CA 94016"
248771,Apple Airpods Headphones,1,150.0,09/20/19 18:15,"652 Lincoln St, Atlanta, GA 30301"
248811,Lightning Charging Cable,1,14.95,09/20/19 12:12,"688 Johnson St, San Francisco, CA 94016"
248811,AA Batteries (4-pack),3,3.84,09/20/19 12:12,"688 Johnson St, San Francisco, CA 94016"
248813,Wired Headphones,1,11.99,09/20/19 19:45,"484 Jackson St, New York City, NY 10001"
248832,USB-C Charging Cable,1,11.95,09/20/19 09:07,"322 Ridge St, Seattle, WA 98101"
248834,USB-C Charging Cable,1,11.95,09/20/19 17:22,"581 12th St, San Francisco, CA 94016"
248844,AA Batteries (4-pack),1,3.84,09/20/19 19:51,"302 6th St, Seattle, WA 98101"
248854,34in Ultrawide Monitor,1,379.99,09/20/19 14:27,"674 8th St, Los Angeles, CA 90001"
