Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
222917,LG Dryer,1,600.0,07/17/19 13:44,"490 Adams St, New York City, NY 10001"
222939,Apple Airpods Headphones,1,150.0,07/17/19 21:53,"597 Madison St, Los Angeles, CA 90001"
222950,Lightning Charging Cable,1,14.95,07/17/19 19:05,"358 1st St, Dallas, TX 75001"
222976,Lightning Charging Cable,1,14.95,07/17/19 10:14,"390 1st St, Los Angeles, CA 90001"
223069,AA Batteries (4-pack),1,3.84,07/17/19 20:50,"486 4th St, San Francisco, CA 94016"
223071,Lightning Charging Cable,1,14.95,07/17/19 12:01,"758 Madison St, New York City, NY 10001"
223089,AA Batteries (4-pack),1,3.84,07/17/19 17:53,"650 Hickory St, New York City, NY 10001"
223105,34in Ultrawide Monitor,1,379.99,07/17/19 00:06,"589 8th St, Portland, OR 97035"
223125,27in 4K Gaming Monitor,1,389.99,07/17/19 09:45,"678 13th St, San Francisco, CA 94016"
223153,Wired Headphones,1,11.99,07/17/19 20:11,"65 Hickory St, Dallas, TX 75001"
223172,AAA Batteries (4-pack),1,2.99,07/17/19 11:48,"431 Sunset St, Atlanta, GA 30301"
223188,Apple Airpods Headphones,1,150.0,07/17/19 20:37,"725 West St, Los Angeles, CA 90001"
223228,AAA Batteries (4-pack),1,2.99,07/17/19 23:20,"395 Center St, San Francisco, CA 94016"
223237,27in FHD Monitor,1,149.99,07/17/19 09:48,"906 Spruce St, New York City, NY 10001"
223253,Bose SoundSport Headphones,1,99.99,07/17/19 22:09,"803 Jackson St, San Francisco, CA 94016"
223338,Google Phone,1,600.0,07/17/19 11:23,"887 2nd St, San Francisco, CA 94016"
223358,Bose SoundSport Headphones,1,99.99,07/17/19 17:38,"237 5th St, Seattle, WA 98101"
223405,27in 4K Gaming Monitor,1,389.99,07/17/19 21:58,"603 Dogwood St, Portland, ME 04101"
223408,Macbook Pro Laptop,1,1700.0,07/17/19 20:11,"796 5th St, Portland, OR 97035"
223438,LG Washing Machine,1,600.0,07/17/19 01:27,"675 Chestnut St, Austin, TX 73301"
223447,Macbook Pro Laptop,1,1700.0,07/17/19 19:20,"36 Lake St, Seattle, WA 98101"
223457,Bose SoundSport Headphones,1,99.99,07/17/19 09:05,"334 Madison St, San Francisco, CA 94016"
223463,Wired Headphones,1,11.99,07/17/19 23:59,"636 Wilson St, Seattle, WA 98101"
223579,iPhone,1,700.0,07/17/19 01:13,"204 Pine St, Los Angeles, CA 90001"
223579,Lightning Charging Cable,1,14.95,07/17/19 01:13,"204 Pine St, Los Angeles, CA 90001"
223585,Lightning Charging Cable,1,14.95,07/17/19 09:03,"26 Adams St, San Francisco, CA 94016"
223585,20in Monitor,1,109.99,07/17/19 09:03,"26 Adams St, San Francisco, CA 94016"
223590,20in Monitor,1,109.99,07/17/19 06:19,"139 Center St, Dallas, TX 75001"
223603,Lightning Charging Cable,1,14.95,07/17/19 08:14,"696 South St, Seattle, WA 98101"
223713,Apple Airpods Headphones,1,150.0,07/17/19 17:51,"799 14th St, Los Angeles, CA 90001"
223720,Bose SoundSport Headphones,1,99.99,07/17/19 17:42,"187 Spruce St, Atlanta, GA 30301"
223772,Apple Airpods Headphones,1,150.0,07/17/19 19:27,"438 Lakeview St, New York City, NY 10001"
223887,27in FHD Monitor,1,149.99,07/17/19 20:29,"131 Chestnut St, New York City, NY 10001"
223901,27in 4K Gaming Monitor,1,389.99,07/17/19 10:18,"371 Lincoln St, San Francisco, CA 94016"
223925,ThinkPad Laptop,1,999.99,07/17/19 18:47,"103 River St, San Francisco, CA 94016"
223930,AAA Batteries (4-pack),1,2.99,07/17/19 12:37,"868 River St, Dallas, TX 75001"
223946,Flatscreen TV,1,300.0,07/17/19 07:56,"702 4th St, New York City, NY 10001"
223950,iPhone,1,700.0,07/17/19 19:03,"30 Church St, Los Angeles, CA 90001"
223955,USB-C Charging Cable,1,11.95,07/17/19 08:39,"711 Church St, San Francisco, CA 94016"
223958,iPhone,1,700.0,07/17/19 12:31,"872 14th St, San Francisco, CA 94016"
223985,Wired Headphones,2,11.99,07/17/19 22:11,"959 12th St, Boston, MA 02215"
224023,Apple Airpods Headphones,1,150.0,07/17/19 14:54,"268 Highland St, San Francisco, CA 94016"
224070,Apple Airpods Headphones,1,150.0,07/17/19 08:39,"653 Pine St, San Francisco, CA 94016"
224092,AA Batteries (4-pack),1,3.84,07/17/19 14:28,"711 Wilson St, New York City, NY 10001"
224224,Bose SoundSport Headphones,1,99.99,07/17/19 12:24,"267 Lakeview St, Los Angeles, CA 90001"
224384,iPhone,1,700.0,07/17/19 16:28,"659 Cedar St, Los Angeles, CA 90001"
224405,USB-C Charging Cable,1,11.95,07/17/19 19:20,"805 8th St, Dallas, TX 75001"
224449,Lightning Charging Cable,1,14.95,07/17/19 22:01,"584 Maple St, Atlanta, GA 30301"
224473,Flatscreen TV,1,300.0,07/17/19 20:49,"538 Dogwood St, San Francisco, CA 94016"
224487,Bose SoundSport Headphones,1,99.99,07/17/19 20:54,"370 9th St, San Francisco, CA 94016"
224494,iPhone,1,700.0,07/17/19 15:43,"427 Cedar St, New York City, NY 10001"
224494,AA Batteries (4-pack),1,3.84,07/17/19 15:43,"427 Cedar St, New York City, NY 10001"
224505,Lightning Charging Cable,1,14.95,07/17/19 12:47,"726 6th St, San Francisco, CA 94016"
224511,Lightning Charging Cable,2,14.95,07/17/19 21:25,"405 14th St, Dallas, TX 75001"
224548,AA Batteries (4-pack),1,3.84,07/17/19 16:28,"967 Adams St, San Francisco, CA 94016"
224558,Lightning Charging Cable,1,14.95,07/17/19 18:57,"991 7th St, Atlanta, GA 30301"
224607,Bose SoundSport Headphones,1,99.99,07/17/19 21:00,"53 13th St, New York City, NY 10001"
224755,USB-C Charging Cable,2,11.95,07/17/19 02:01,"74 4th St, Portland, ME 04101"
224760,AA Batteries (4-pack),1,3.84,07/17/19 11:53,"324 Spruce St, Los Angeles, CA 90001"
224760,Google Phone,1,600.0,07/17/19 11:53,"324 Spruce St, Los Angeles, CA 90001"
224821,Apple Airpods Headphones,1,150.0,07/17/19 11:05,"990 8th St, Seattle, WA 98101"
224865,Apple Airpods Headphones,1,150.0,07/17/19 11:01,"275 Forest St, New York City, NY 10001"
224909,20in Monitor,1,109.99,07/17/19 09:35,"649 Forest St, New York City, NY 10001"
224946,iPhone,1,700.0,07/17/19 16:51,"74 Lincoln St, Austin, TX 73301"
225005,Wired Headphones,1,11.99,07/17/19 10:02,"809 5th St, Seattle, WA 98101"
225025,34in Ultrawide Monitor,1,379.99,07/17/19 23:55,"971 Hill St, Seattle, WA 98101"
225039,Apple Airpods Headphones,1,150.0,07/17/19 23:48,"211 Willow St, Austin, TX 73301"
225080,iPhone,1,700.0,07/17/19 19:21,"520 Park St, Los Angeles, CA 90001"
225094,AAA Batteries (4-pack),1,2.99,07/17/19 13:49,"63 7th St, Dallas, TX 75001"
225164,Wired Headphones,1,11.99,07/17/19 11:50,"107 6th St, San Francisco, CA 94016"
225190,AA Batteries (4-pack),1,3.84,07/17/19 09:55,"419 Church St, Portland, OR 97035"
225243,Lightning Charging Cable,1,14.95,07/17/19 18:38,"612 Church St, Los Angeles, CA 90001"
225274,USB-C Charging Cable,1,11.95,07/17/19 09:18,"577 Adams St, Dallas, TX 75001"
225314,Wired Headphones,1,11.99,07/17/19 09:04,"348 Lincoln St, Portland, OR 97035"
225329,AA Batteries (4-pack),1,3.84,07/17/19 22:17,"336 Jefferson St, San Francisco, CA 94016"
225408,Wired Headphones,1,11.99,07/17/19 10:40,"987 Meadow St, New York City, NY 10001"
225431,Bose SoundSport Headphones,1,99.99,07/17/19 06:27,"59 Walnut St, San Francisco, CA 94016"
225435,AAA Batteries (4-pack),1,2.99,07/17/19 12:03,"157 1st St, San Francisco, CA 94016"
225502,Macbook Pro Laptop,1,1700.0,07/17/19 21:30,"541 Spruce St, Austin, TX 73301"
225509,Lightning Charging Cable,1,14.95,07/17/19 20:19,"98 North St, New York City, NY 10001"
225594,Lightning Charging Cable,1,14.95,07/17/19 08:46,"403 6th St, San Francisco, CA 94016"
225700,iPhone,1,700.0,07/17/19 17:52,"849 West St, Seattle, WA 98101"
225740,USB-C Charging Cable,1,11.95,07/17/19 21:09,"165 Cedar St, New York City, NY 10001"
225837,Flatscreen TV,1,300.0,07/17/19 12:13,"245 Jackson St, Los Angeles, CA 90001"
225842,ThinkPad Laptop,1,999.99,07/17/19 19:09,"644 Spruce St, Dallas, TX 75001"
225888,AAA Batteries (4-pack),1,2.99,07/17/19 22:29,"682 9th St, San Francisco, CA 94016"
225899,Lightning Charging Cable,1,14.95,07/17/19 13:46,"19 Lakeview St, San Francisco, CA 94016"
225917,Apple Airpods Headphones,1,150.0,07/17/19 11:06,"597 Jackson St, Dallas, TX 75001"
225979,Bose SoundSport Headphones,1,99.99,07/17/19 12:25,"885 Hill St, San Francisco, CA 94016"
225995,Lightning Charging Cable,1,14.95,07/17/19 17:57,"559 Walnut St, San Francisco, CA 94016"
226008,Bose SoundSport Headphones,1,99.99,07/17/19 18:29,"863 1st St, San Francisco, CA 94016"
226026,AA Batteries (4-pack),1,3.84,07/17/19 08:33,"649 9th St, Los Angeles, CA 90001"
226134,USB-C Charging Cable,1,11.95,07/17/19 13:37,"70 Lincoln St, Los Angeles, CA 90001"
226138,Macbook Pro Laptop,1,1700.0,07/17/19 10:00,"672 South St, Los Angeles, CA 90001"
226187,Wired Headphones,1,11.99,07/17/19 12:53,"851 Cherry St, Dallas, TX 75001"
226215,AAA Batteries (4-pack),2,2.99,07/17/19 21:19,"41 Wilson St, Los Angeles, CA 90001"
226218,USB-C Charging Cable,1,11.95,07/17/19 06:21,"683 Maple St, Los Angeles, CA 90001"
226271,AA Batteries (4-pack),2,3.84,07/17/19 15:15,"644 5th St, New York City, NY 10001"
226285,USB-C Charging Cable,2,11.95,07/17/19 12:23,"514 7th St, Los Angeles, CA 90001"
226370,27in 4K Gaming Monitor,1,389.99,07/17/19 07:41,"142 Elm St, San Francisco, CA 94016"
226472,ThinkPad Laptop,1,999.99,07/17/19 22:49,"888 Willow St, San Francisco, CA 94016"
226487,Wired Headphones,1,11.99,07/17/19 14:38,"735 Washington St, Boston, MA 02215"
226502,27in FHD Monitor,1,149.99,07/17/19 20:07,"213 Washington St, Boston, MA 02215"
226584,27in 4K Gaming Monitor,1,389.99,07/17/19 11:44,"451 Walnut St, Austin, TX 73301"
226663,Apple Airpods Headphones,1,150.0,07/17/19 16:44,"16 Willow St, San Francisco, CA 94016"
226704,27in FHD Monitor,1,149.99,07/17/19 21:09,"79 11th St, Atlanta, GA 30301"
226725,AAA Batteries (4-pack),1,2.99,07/17/19 22:20,"975 Meadow St, New York City, NY 10001"
226727,20in Monitor,1,109.99,07/17/19 07:07,"630 Spruce St, Seattle, WA 98101"
226743,Bose SoundSport Headphones,1,99.99,07/17/19 12:42,"61 4th St, Boston, MA 02215"
226776,Lightning Charging Cable,1,14.95,07/17/19 09:36,"538 Cherry St, New York City, NY 10001"
226780,20in Monitor,1,109.99,07/17/19 23:36,"548 Park St, Seattle, WA 98101"
226844,Flatscreen TV,1,300.0,07/17/19 19:55,"983 13th St, Boston, MA 02215"
226962,Wired Headphones,1,11.99,07/17/19 20:18,"589 12th St, Atlanta, GA 30301"
226975,AA Batteries (4-pack),1,3.84,07/17/19 12:13,"444 Center St, San Francisco, CA 94016"
226987,Wired Headphones,1,11.99,07/17/19 18:22,"502 Highland St, San Francisco, CA 94016"
227015,Bose SoundSport Headphones,1,99.99,07/17/19 18:48,"445 Lincoln St, Los Angeles, CA 90001"
227070,Macbook Pro Laptop,1,1700.0,07/17/19 19:41,"803 Jefferson St, Los Angeles, CA 90001"
227087,Lightning Charging Cable,1,14.95,07/17/19 13:25,"393 Church St, Portland, OR 97035"
227166,Wired Headphones,1,11.99,07/17/19 11:30,"990 Forest St, San Francisco, CA 94016"
227167,USB-C Charging Cable,1,11.95,07/17/19 02:34,"99 13th St, Los Angeles, CA 90001"
227194,AA Batteries (4-pack),2,3.84,07/17/19 14:18,"512 5th St, Atlanta, GA 30301"
227250,Bose SoundSport Headphones,1,99.99,07/17/19 09:10,"794 Chestnut St, Los Angeles, CA 90001"
227304,Wired Headphones,1,11.99,07/17/19 12:01,"946 Center St, New York City, NY 10001"
227320,34in Ultrawide Monitor,1,379.99,07/17/19 09:01,"595 Elm St, Atlanta, GA 30301"
227326,Apple Airpods Headphones,1,150.0,07/17/19 22:50,"382 4th St, New York City, NY 10001"
227336,Lightning Charging Cable,1,14.95,07/17/19 17:41,"201 13th St, Austin, TX 73301"
227348,Flatscreen TV,1,300.0,07/17/19 19:19,"654 9th St, Dallas, TX 75001"
227355,Wired Headphones,1,11.99,07/17/19 08:30,"468 Elm St, Los Angeles, CA 90001"
227356,Bose SoundSport Headphones,1,99.99,07/17/19 10:19,"855 11th St, Los Angeles, CA 90001"
227360,Vareebadd Phone,1,400.0,07/17/19 12:37,"217 Adams St, Los Angeles, CA 90001"
227379,AA Batteries (4-pack),1,3.84,07/17/19 14:07,"389 Lincoln St, Los Angeles, CA 90001"
227385,Macbook Pro Laptop,1,1700.0,07/17/19 12:43,"793 Jefferson St, Boston, MA 02215"
227407,AAA Batteries (4-pack),1,2.99,07/17/19 20:00,"912 9th St, San Francisco, CA 94016"
227480,AA Batteries (4-pack),1,3.84,07/17/19 23:12,"127 Dogwood St, San Francisco, CA 94016"
227510,AAA Batteries (4-pack),1,2.99,07/17/19 14:24,"682 1st St, San Francisco, CA 94016"
227556,USB-C Charging Cable,1,11.95,07/17/19 11:31,"321 Forest St, San Francisco, CA 94016"
227556,27in FHD Monitor,1,149.99,07/17/19 11:31,"321 Forest St, San Francisco, CA 94016"
227558,Lightning Charging Cable,1,14.95,07/17/19 11:19,"516 Main St, Boston, MA 02215"
227605,Bose SoundSport Headphones,1,99.99,07/17/19 19:18,"428 Maple St, Boston, MA 02215"
227608,AAA Batteries (4-pack),3,2.99,07/17/19 13:32,"519 Jefferson St, Los Angeles, CA 90001"
227614,Bose SoundSport Headphones,1,99.99,07/17/19 07:53,"309 9th St, Austin, TX 73301"
227655,Bose SoundSport Headphones,1,99.99,07/17/19 16:36,"306 Main St, Boston, MA 02215"
227667,Wired Headphones,1,11.99,07/17/19 08:21,"724 Center St, New York City, NY 10001"
227728,Wired Headphones,2,11.99,07/17/19 21:01,"547 South St, Dallas, TX 75001"
227735,AAA Batteries (4-pack),2,2.99,07/17/19 09:16,"949 Hill St, Seattle, WA 98101"
227784,USB-C Charging Cable,1,11.95,07/17/19 12:18,"763 7th St, San Francisco, CA 94016"
227784,Wired Headphones,1,11.99,07/17/19 12:18,"763 7th St, San Francisco, CA 94016"
227823,iPhone,1,700.0,07/17/19 07:58,"325 6th St, Austin, TX 73301"
227882,AA Batteries (4-pack),3,3.84,07/17/19 19:22,"239 1st St, Boston, MA 02215"
227940,Google Phone,1,600.0,07/17/19 20:38,"925 14th St, Atlanta, GA 30301"
227940,USB-C Charging Cable,1,11.95,07/17/19 20:38,"925 14th St, Atlanta, GA 30301"
228054,iPhone,1,700.0,07/17/19 14:24,"957 Willow St, New York City, NY 10001"
228089,Wired Headphones,1,11.99,07/17/19 19:18,"251 Sunset St, Austin, TX 73301"
228099,Bose SoundSport Headphones,1,99.99,07/17/19 10:49,"582 14th St, Boston, MA 02215"
228102,USB-C Charging Cable,1,11.95,07/17/19 13:26,"309 13th St, Los Angeles, CA 90001"
228187,AA Batteries (4-pack),1,3.84,07/17/19 09:00,"306 Walnut St, Seattle, WA 98101"
228224,Apple Airpods Headphones,1,150.0,07/17/19 11:27,"636 Jefferson St, Atlanta, GA 30301"
228243,Google Phone,1,600.0,07/17/19 16:07,"301 Walnut St, New York City, NY 10001"
