Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
236676,34in Ultrawide Monitor,1,379.99,08/04/19 19:52,"470 Cherry St, Los Angeles, CA 90001"
236695,Bose SoundSport Headphones,1,99.99,08/04/19 19:06,"905 Pine St, San Francisco, CA 94016"
236709,iPhone,1,700.0,08/04/19 09:00,"869 Jackson St, San Francisco, CA 94016"
236710,Macbook Pro Laptop,1,1700.0,08/04/19 02:46,"654 Chestnut St, Austin, TX 73301"
236783,AA Batteries (4-pack),2,3.84,08/04/19 10:06,"350 Dogwood St, Boston, MA 02215"
236811,Wired Headphones,1,11.99,08/04/19 16:44,"352 Cherry St, San Francisco, CA 94016"
236813,Lightning Charging Cable,1,14.95,08/04/19 15:29,"170 West St, Los Angeles, CA 90001"
236817,Wired Headphones,1,11.99,08/04/19 17:09,"21 Lake St, Boston, MA 02215"
236820,Lightning Charging Cable,1,14.95,08/04/19 23:25,"531 10th St, San Francisco, CA 94016"
236849,Apple Airpods Headphones,1,150.0,08/04/19 18:13,"775 4th St, San Francisco, CA 94016"
236861,Wired Headphones,2,11.99,08/04/19 18:46,"990 Washington St, Atlanta, GA 30301"
236918,Lightning Charging Cable,1,14.95,08/04/19 10:12,"180 Main St, Atlanta, GA 30301"
236930,ThinkPad Laptop,1,999.99,08/04/19 07:01,"894 Jackson St, New York City, NY 10001"
236943,AAA Batteries (4-pack),2,2.99,08/04/19 16:04,"387 Lincoln St, Seattle, WA 98101"
237028,27in 4K Gaming Monitor,1,389.99,08/04/19 15:20,"399 Maple St, San Francisco, CA 94016"
237160,USB-C Charging Cable,1,11.95,08/04/19 16:26,"139 8th St, New York City, NY 10001"
237175,Bose SoundSport Headphones,1,99.99,08/04/19 09:14,"262 Ridge St, San Francisco, CA 94016"
237220,Lightning Charging Cable,1,14.95,08/04/19 09:23,"710 10th St, Portland, OR 97035"
237263,ThinkPad Laptop,1,999.99,08/04/19 12:21,"809 Cedar St, Dallas, TX 75001"
237269,LG Washing Machine,1,600.0,08/04/19 13:22,"72 Lincoln St, Los Angeles, CA 90001"
237298,Flatscreen TV,1,300.0,08/04/19 10:54,"318 Elm St, Dallas, TX 75001"
237298,USB-C Charging Cable,1,11.95,08/04/19 10:54,"318 Elm St, Dallas, TX 75001"
237322,Lightning Charging Cable,1,14.95,08/04/19 20:52,"109 Lakeview St, Dallas, TX 75001"
237339,AAA Batteries (4-pack),1,2.99,08/04/19 19:44,"539 Willow St, Atlanta, GA 30301"
237375,USB-C Charging Cable,1,11.95,08/04/19 16:17,"784 Sunset St, Seattle, WA 98101"
237385,Macbook Pro Laptop,1,1700.0,08/04/19 11:33,"40 Adams St, Portland, OR 97035"
237390,34in Ultrawide Monitor,1,379.99,08/04/19 07:30,"294 Wilson St, Austin, TX 73301"
237392,27in FHD Monitor,1,149.99,08/04/19 20:30,"866 Jackson St, Austin, TX 73301"
237396,27in FHD Monitor,1,149.99,08/04/19 15:41,"289 Lakeview St, Seattle, WA 98101"
237396,Bose SoundSport Headphones,1,99.99,08/04/19 15:41,"289 Lakeview St, Seattle, WA 98101"
237422,LG Dryer,1,600.0,08/04/19 18:00,"306 West St, New York City, NY 10001"
237483,Lightning Charging Cable,1,14.95,08/04/19 08:06,"687 Wilson St, San Francisco, CA 94016"
237492,27in 4K Gaming Monitor,1,389.99,08/04/19 10:11,"536 1st St, Los Angeles, CA 90001"
237529,Lightning Charging Cable,1,14.95,08/04/19 16:42,"661 Forest St, Seattle, WA 98101"
237544,Bose SoundSport Headphones,1,99.99,08/04/19 14:38,"701 Willow St, San Francisco, CA 94016"
237568,Bose SoundSport Headphones,1,99.99,08/04/19 12:15,"582 10th St, Atlanta, GA 30301"
237593,AA Batteries (4-pack),2,3.84,08/04/19 10:23,"36 Willow St, San Francisco, CA 94016"
237650,USB-C Charging Cable,1,11.95,08/04/19 10:47,"909 Spruce St, Dallas, TX 75001"
237660,Apple Airpods Headphones,1,150.0,08/04/19 15:11,"958 Chestnut St, San Francisco, CA 94016"
237705,AAA Batteries (4-pack),2,2.99,08/04/19 22:50,"704 Hill St, Seattle, WA 98101"
237769,Wired Headphones,1,11.99,08/04/19 20:09,"933 12th St, Dallas, TX 75001"
237779,AAA Batteries (4-pack),1,2.99,08/04/19 21:26,"532 Church St, Portland, OR 97035"
237838,27in 4K Gaming Monitor,1,389.99,08/04/19 22:21,"473 5th St, Los Angeles, CA 90001"
237902,34in Ultrawide Monitor,1,379.99,08/04/19 19:38,"931 Center St, Atlanta, GA 30301"
237944,USB-C Charging Cable,1,11.95,08/04/19 17:14,"998 Washington St, Boston, MA 02215"
237988,20in Monitor,1,109.99,08/04/19 22:59,"498 West St, Boston, MA 02215"
237990,Wired Headphones,1,11.99,08/04/19 09:47,"216 Adams St, Atlanta, GA 30301"
238033,AA Batteries (4-pack),1,3.84,08/04/19 19:38,"719 9th St, New York City, NY 10001"
238036,Apple Airpods Headphones,1,150.0,08/04/19 13:23,"931 West St, Los Angeles, CA 90001"
238045,AA Batteries (4-pack),1,3.84,08/04/19 15:57,"666 Lakeview St, Seattle, WA 98101"
238063,AAA Batteries (4-pack),1,2.99,08/04/19 09:05,"104 14th St, Seattle, WA 98101"
238082,Apple Airpods Headphones,1,150.0,08/04/19 21:26,"696 6th St, New York City, NY 10001"
238086,Bose SoundSport Headphones,1,99.99,08/04/19 16:22,"20 Washington St, San Francisco, CA 94016"
238098,Vareebadd Phone,1,400.0,08/04/19 13:06,"288 Pine St, San Francisco, CA 94016"
238116,Apple Airpods Headphones,1,150.0,08/04/19 09:14,"517 Jefferson St, Austin, TX 73301"
238206,27in 4K Gaming Monitor,1,389.99,08/04/19 16:03,"244 Main St, Boston, MA 02215"
238241,LG Washing Machine,1,600.0,08/04/19 12:15,"865 Chestnut St, New York City, NY 10001"
238283,20in Monitor,1,109.99,08/04/19 10:30,"624 Wilson St, San Francisco, CA 94016"
238307,Flatscreen TV,1,300.0,08/04/19 20:15,"731 Ridge St, Los Angeles, CA 90001"
238332,Google Phone,1,600.0,08/04/19 17:54,"467 Hickory St, Austin, TX 73301"
238345,AAA Batteries (4-pack),3,2.99,08/04/19 12:09,"987 Cherry St, Boston, MA 02215"
238401,Vareebadd Phone,1,400.0,08/04/19 12:11,"884 Willow St, San Francisco, CA 94016"
238450,USB-C Charging Cable,2,11.95,08/04/19 09:50,"215 Hickory St, Los Angeles, CA 90001"
238496,ThinkPad Laptop,1,999.99,08/04/19 20:48,"290 6th St, Seattle, WA 98101"
238544,Wired Headphones,1,11.99,08/04/19 18:00,"52 Elm St, San Francisco, CA 94016"
238586,AAA Batteries (4-pack),4,2.99,08/04/19 16:32,"480 Spruce St, San Francisco, CA 94016"
238694,Wired Headphones,1,11.99,08/04/19 19:44,"802 Jefferson St, New York City, NY 10001"
238767,Wired Headphones,1,11.99,08/04/19 12:41,"611 Washington St, Seattle, WA 98101"
238788,27in 4K Gaming Monitor,1,389.99,08/04/19 09:40,"799 Park St, Boston, MA 02215"
238795,Bose SoundSport Headphones,1,99.99,08/04/19 16:27,"67 Lakeview St, Seattle, WA 98101"
238819,Flatscreen TV,1,300.0,08/04/19 16:19,"471 12th St, New York City, NY 10001"
238821,USB-C Charging Cable,1,11.95,08/04/19 11:06,"363 Wilson St, San Francisco, CA 94016"
238828,Bose SoundSport Headphones,1,99.99,08/04/19 18:05,"515 8th St, Portland, OR 97035"
238941,Wired Headphones,1,11.99,08/04/19 08:52,"269 Johnson St, Los Angeles, CA 90001"
238957,Lightning Charging Cable,1,14.95,08/04/19 13:28,"150 West St, Seattle, WA 98101"
238972,Lightning Charging Cable,1,14.95,08/04/19 14:40,"593 Sunset St, Atlanta, GA 30301"
238990,34in Ultrawide Monitor,1,379.99,08/04/19 07:43,"231 Wilson St, San Francisco, CA 94016"
239014,Bose SoundSport Headphones,1,99.99,08/04/19 02:13,"274 Madison St, San Francisco, CA 94016"
239061,Macbook Pro Laptop,1,1700.0,08/04/19 23:16,"977 Maple St, Atlanta, GA 30301"
239088,AAA Batteries (4-pack),2,2.99,08/04/19 14:06,"818 Lincoln St, San Francisco, CA 94016"
239172,AA Batteries (4-pack),1,3.84,08/04/19 01:29,"322 Lakeview St, Atlanta, GA 30301"
239231,Lightning Charging Cable,1,14.95,08/04/19 00:00,"580 7th St, San Francisco, CA 94016"
239282,Bose SoundSport Headphones,1,99.99,08/04/19 18:05,"958 Hickory St, San Francisco, CA 94016"
239287,AA Batteries (4-pack),1,3.84,08/04/19 16:21,"424 River St, Los Angeles, CA 90001"
239350,Lightning Charging Cable,1,14.95,08/04/19 11:09,"568 4th St, Portland, OR 97035"
