Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
295669,USB-C Charging Cable,1,11.95,12/18/19 12:38,"43 Hill St, Atlanta, GA 30301"
295737,iPhone,1,700.0,12/19/19 08:51,"966 10th St, Atlanta, GA 30301"
295737,Lightning Charging Cable,1,14.95,12/19/19 08:51,"966 10th St, Atlanta, GA 30301"
295744,AA Batteries (4-pack),2,3.84,12/19/19 03:54,"579 Lake St, San Francisco, CA 94016"
295763,27in FHD Monitor,1,149.99,12/18/19 13:15,"594 4th St, Los Angeles, CA 90001"
295782,34in Ultrawide Monitor,1,379.99,12/19/19 20:06,"544 South St, Dallas, TX 75001"
295801,Lightning Charging Cable,1,14.95,12/19/19 12:57,"943 Johnson St, San Francisco, CA 94016"
295817,USB-C Charging Cable,1,11.95,12/19/19 06:07,"963 Washington St, Austin, TX 73301"
295817,20in Monitor,1,109.99,12/19/19 06:07,"963 Washington St, Austin, TX 73301"
295830,Bose SoundSport Headphones,1,99.99,12/18/19 14:52,"515 Main St, New York City, NY 10001"
295831,27in 4K Gaming Monitor,1,389.99,12/19/19 14:28,"335 Chestnut St, Dallas, TX 75001"
295843,Bose SoundSport Headphones,1,99.99,12/19/19 14:02,"700 West St, San Francisco, CA 94016"
295904,Wired Headphones,1,11.99,12/19/19 17:30,"647 Wilson St, Atlanta, GA 30301"
295907,AA Batteries (4-pack),2,3.84,12/18/19 08:43,"672 Dogwood St, Austin, TX 73301"
295919,Bose SoundSport Headphones,1,99.99,12/19/19 20:46,"478 Maple St, San Francisco, CA 94016"
295932,Apple Airpods Headphones,1,150.0,12/19/19 10:28,"663 Spruce St, New York City, NY 10001"
295932,Bose SoundSport Headphones,1,99.99,12/19/19 10:28,"663 Spruce St, New York City, NY 10001"
295956,AAA Batteries (4-pack),1,2.99,12/18/19 19:17,"793 Adams St, Boston, MA 02215"
295980,27in 4K Gaming Monitor,1,389.99,12/19/19 10:53,"934 2nd St, Boston, MA 02215"
295986,USB-C Charging Cable,1,11.95,12/18/19 01:34,"996 Meadow St, San Francisco, CA 94016"
296001,Wired Headphones,1,11.99,12/18/19 15:44,"379 Madison St, San Francisco, CA 94016"
296002,AAA Batteries (4-pack),2,2.99,12/19/19 11:08,"543 Chestnut St, San Francisco, CA 94016"
296031,Google Phone,1,600.0,12/18/19 20:40,"815 Pine St, Seattle, WA 98101"
296034,Google Phone,1,600.0,12/18/19 18:43,"844 Forest St, Dallas, TX 75001"
296106,Wired Headphones,3,11.99,12/18/19 13:04,"755 Adams St, New York City, NY 10001"
296127,USB-C Charging Cable,1,11.95,12/18/19 12:40,"426 Meadow St, Portland, ME 04101"
296138,34in Ultrawide Monitor,1,379.99,12/19/19 13:19,"235 Adams St, San Francisco, CA 94016"
296145,27in 4K Gaming Monitor,1,389.99,12/19/19 18:09,"995 13th St, Boston, MA 02215"
296197,20in Monitor,1,109.99,12/19/19 19:25,"202 Washington St, New York City, NY 10001"
296201,AA Batteries (4-pack),1,3.84,12/19/19 14:56,"78 Hickory St, San Francisco, CA 94016"
296210,Macbook Pro Laptop,1,1700.0,12/18/19 11:41,"763 Cherry St, San Francisco, CA 94016"
296214,Bose SoundSport Headphones,1,99.99,12/19/19 08:02,"363 Center St, Atlanta, GA 30301"
296220,Apple Airpods Headphones,1,150.0,12/19/19 15:01,"167 Meadow St, Austin, TX 73301"
296222,Apple Airpods Headphones,1,150.0,12/19/19 15:33,"958 2nd St, Los Angeles, CA 90001"
296231,USB-C Charging Cable,1,11.95,12/19/19 09:22,"45 Park St, Austin, TX 73301"
296295,AAA Batteries (4-pack),1,2.99,12/19/19 19:57,"445 Washington St, Portland, OR 97035"
296298,Lightning Charging Cable,1,14.95,12/19/19 20:28,"709 12th St, Los Angeles, CA 90001"
296320,AA Batteries (4-pack),2,3.84,12/19/19 19:15,"635 Lake St, Portland, OR 97035"
296324,34in Ultrawide Monitor,1,379.99,12/19/19 12:33,"76 Madison St, New York City, NY 10001"
296368,34in Ultrawide Monitor,1,379.99,12/19/19 13:44,"223 10th St, New York City, NY 10001"
296379,Lightning Charging Cable,1,14.95,12/19/19 10:11,"533 5th St, Los Angeles, CA 90001"
296380,USB-C Charging Cable,1,11.95,12/19/19 12:58,"474 Washington St, Seattle, WA 98101"
296419,Lightning Charging Cable,1,14.95,12/18/19 21:41,"509 Walnut St, Portland, OR 97035"
296469,AA Batteries (4-pack),1,3.84,12/19/19 05:56,"582 Chestnut St, New York City, NY 10001"
296474,iPhone,1,700.0,12/18/19 19:22,"464 Jefferson St, New York City, NY 10001"
296488,USB-C Charging Cable,1,11.95,12/18/19 13:09,"814 Madison St, San Francisco, CA 94016"
296500,AA Batteries (4-pack),1,3.84,12/18/19 17:54,"621 8th St, Austin, TX 73301"
296511,27in FHD Monitor,1,149.99,12/19/19 12:48,"503 Madison St, Austin, TX 73301"
296519,USB-C Charging Cable,1,11.95,12/18/19 07:25,"334 Lake St, Los Angeles, CA 90001"
296523,Bose SoundSport Headphones,1,99.99,12/19/19 13:09,"355 Sunset St, Boston, MA 02215"
296553,USB-C Charging Cable,1,11.95,12/18/19 22:42,"61 Walnut St, San Francisco, CA 94016"
296554,27in FHD Monitor,1,149.99,12/19/19 21:22,"983 Hickory St, Portland, OR 97035"
296608,ThinkPad Laptop,1,999.99,12/18/19 14:20,"987 River St, Atlanta, GA 30301"
296622,iPhone,1,700.0,12/18/19 23:48,"537 Sunset St, Dallas, TX 75001"
296627,Lightning Charging Cable,2,14.95,12/18/19 11:58,"780 Johnson St, Boston, MA 02215"
296633,Wired Headphones,2,11.99,12/18/19 23:04,"25 Lincoln St, Portland, OR 97035"
296739,Wired Headphones,1,11.99,12/18/19 14:33,"397 Cedar St, Los Angeles, CA 90001"
296760,Flatscreen TV,1,300.0,12/18/19 13:11,"569 Center St, San Francisco, CA 94016"
296798,AAA Batteries (4-pack),2,2.99,12/19/19 18:15,"360 7th St, San Francisco, CA 94016"
